"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","86","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.7394857","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.691815272","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.657582187","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","87.48","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","102.4374709","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.136986301","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.325015369","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","87.6","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","102.7714941","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.184433164","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.972119224","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","88.65","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","103.7803629","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.44524736","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.222667199","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","89.95","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","105.0649577","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.618716164","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.190486999","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","90.51","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","105.2654748","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","0","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.191984999","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","90.51","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","105.4679574","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.992420141","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.791154901","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","92.35","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","107.3915056","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".325909832","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.542939421","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","92.05","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","105.7596976","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".119643246","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.604482569","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","91.94","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","104.0895981","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".535811919","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.11520528","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","91.45","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","102.9415881","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.687809073","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","29-Feb-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.719021912","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2012","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","93.02","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2012","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","104.7421282","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2012","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.852696653","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2012","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".538863","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","93.82","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","104.1807368","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.697401509","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.524247471","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","95.44","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","106.8786176","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".283702848","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".547904702","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","95.17","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","106.2962156","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","1.233911286","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","2.487397866","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","94.01","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","103.7163767","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","1.140398063","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.810930183","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","92.95","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.8715539","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.980078832","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".089448722","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","93.87","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.7805126","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.360895871","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".865995515","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","94.21","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.9066654","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.810696989","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".113629569","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","94.98","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.7921357","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.679703022","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.726861514","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","95.63","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.5301191","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.489073881","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".43331538","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","96.1","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.0920716","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.958466454","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.108554181","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","97.03","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.2019305","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.338948233","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.39933138","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2011","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","97.36","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2011","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","102.6381787","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2011","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.663197633","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2011","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".334869722","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2010","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","98.01","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2010","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","102.2956217","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2010","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","1.020408163","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2010","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".349764397","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2010","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","97.02","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2010","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.9390751","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2010","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".873362445","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2010","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.646520871","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2010","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","96.18","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2010","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.2878153","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2010","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.809215845","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2010","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.223771959","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2010","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","98.96","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2010","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","102.5687095","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2010","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.059788042","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2010","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".624829258","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2010","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","100.02","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2010","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.9318097","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2010","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.98990299","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2010","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".853036246","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2010","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","101.02","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2010","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.069649","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2010","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.245016451","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2010","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.267729338","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2010","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","103.34","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2010","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.3409685","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2010","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.270218105","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2010","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".165349577","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2010","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","103.62","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
